filename_base,task_id,source,misjudgement,answer,llm_answer,evaluated,data_id,difficulty,problem_text_length,solution_text_length,prompt_perplexity,statement_gunning_fog_index,statement_flesch_kincaid_grade,api_calls,actual_verdict,File Name,LOC,LLOC,SLOC,Comments,Cyclomatic Complexity,Maintainability Index,h1,h2,h,N1,N2,N,Vocabulary,Volume,Difficulty,Effort,Bugs,Time,module,pylint_total_issues,pylint_convention,pylint_error,pylint_refactor,pylint_warning,File,complexity_sum,bandit_total_issues,bandit_unique_severities,bandit_unique_confidences
code_task_4012_data_gpt4,4012,gpt4,True,C,C,C,1488,0,1373,386,1.1353754530826359,11.235585353274885,8.271554925219185,17,TLE,code_task_4012_data_gpt4.py,13,12,12,0,0,59.02583887814651,4,21,25,17,34,51,25,236.83666567851097,3.238095238095238,766.8996793399402,0.0789455552261703,42.60553774110779,code_task_4012_data_gpt4,4.0,1.0,3.0,0.0,0.0,code_task_4012_data_gpt4.py,15,0.0,0.0,0.0
code_task_4012_data_llama,4012,llama,False,C,C,C,1489,0,1373,373,1.0000454920388613,11.235585353274885,8.271554925219185,7,WA,code_task_4012_data_llama.py,17,14,14,0,5,60.02205405915603,6,11,17,9,18,27,17,110.36149671375918,4.909090909090909,541.7746202311814,0.036787165571253,30.098590012843413,code_task_4012_data_llama,4.0,2.0,0.0,1.0,1.0,code_task_4012_data_llama.py,6,0.0,0.0,0.0
code_task_4012_data_starcoder,4012,starcoder,False,C,C,C,1490,0,1373,747,1.000007941882063,11.235585353274885,8.271554925219185,10,WA,code_task_4012_data_starcoder.py,24,17,17,3,0,78.8102216204166,6,13,19,14,28,42,19,178.41295556463058,6.461538461538462,1152.822174417613,0.0594709851882101,64.04567635653406,code_task_4012_data_starcoder,4.0,3.0,0.0,1.0,0.0,code_task_4012_data_starcoder.py,10,0.0,0.0,0.0
code_task_4013_data_gemma,4013,gemma,False,C,C,C,1491,0,1127,90,1.0,14.708708708708711,11.434234234234236,7,WA,code_task_4013_data_gemma.py,5,5,5,0,0,77.16231550361674,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456,0.6449800263576005,code_task_4013_data_gemma,3.0,2.0,0.0,0.0,1.0,code_task_4013_data_gemma.py,0,0.0,0.0,0.0
code_task_4013_data_claude3,4013,claude3,True,A,C,A,1492,0,1127,340,1.0000135445151082,14.708708708708711,11.434234234234236,12,AC,code_task_4013_data_claude3.py,16,13,12,0,0,64.22425141983128,2,8,10,4,8,12,10,39.863137138648355,1.0,39.863137138648355,0.0132877123795494,2.2146187299249087,code_task_4013_data_claude3,1.0,1.0,0.0,0.0,0.0,code_task_4013_data_claude3.py,1,0.0,0.0,0.0
code_task_4013_data_starcoder,4013,starcoder,False,C,C,C,1493,0,1127,586,1.0000018624656668,14.708708708708711,11.434234234234236,20,WA,code_task_4013_data_starcoder.py,26,22,22,0,0,54.02313762964976,4,16,20,12,24,36,20,155.58941141594505,3.0,466.7682342478351,0.0518631371386483,25.931568569324178,code_task_4013_data_starcoder,3.0,1.0,0.0,2.0,0.0,code_task_4013_data_starcoder.py,18,0.0,0.0,0.0
code_task_4013_data_gpt4,4013,gpt4,True,C,A,C,1494,0,1127,104,1.0011759155117341,14.708708708708711,11.434234234234236,9,RE,code_task_4013_data_gpt4.py,5,5,4,0,0,74.27536809001425,2,6,8,4,6,10,8,30.0,1.0,30.0,0.01,1.6666666666666667,code_task_4013_data_gpt4,1.0,1.0,0.0,0.0,0.0,code_task_4013_data_gpt4.py,0,0.0,0.0,0.0
code_task_4014_data_claude3,4014,claude3,False,C,C,C,1496,0,3116,1384,1.0000130676934331,10.911874000246094,8.747416020671835,17,WA,code_task_4014_data_claude3.py,47,33,33,7,15,73.22651834470757,9,15,24,12,22,34,24,155.88872502451937,6.6,1028.8655851618275,0.0519629083415064,57.159199175657086,code_task_4014_data_claude3,12.0,2.0,0.0,1.0,9.0,code_task_4014_data_claude3.py,21,0.0,0.0,0.0
code_task_4014_data_gpt4,4014,gpt4,True,C,C,A,1497,0,3116,423,1.0820991244351421,10.911874000246094,8.747416020671835,11,AC,code_task_4014_data_gpt4.py,20,19,18,0,0,56.226210232985736,7,12,19,11,21,32,19,135.93368043019473,6.125,832.5937926349427,0.0453112268100649,46.25521070194126,code_task_4014_data_gpt4,2.0,1.0,0.0,1.0,0.0,code_task_4014_data_gpt4.py,10,0.0,0.0,0.0
code_task_4014_data_deepseekcoder,4014,deepseekcoder,False,C,C,C,1498,0,3116,771,1.000553662784416,10.911874000246094,8.747416020671835,14,WA,code_task_4014_data_deepseekcoder.py,25,15,14,6,0,88.50830728215546,5,9,14,8,15,23,14,87.56916320732489,4.166666666666667,364.87151336385375,0.0291897210691082,20.27063963132521,code_task_4014_data_deepseekcoder,3.0,2.0,0.0,1.0,0.0,code_task_4014_data_deepseekcoder.py,7,0.0,0.0,0.0
code_task_4015_data_gpt3.5,4015,gpt3.5,True,C,A,C,1500,0,1131,387,1.0024812275387713,6.952039800995026,5.780278606965176,4,WA,code_task_4015_data_gpt3.5.py,23,19,19,0,6,55.65087684595125,7,10,17,15,27,42,17,171.67343933251428,9.45,1622.3140016922598,0.0572244797775047,90.12855564957,code_task_4015_data_gpt3.5,8.0,5.0,0.0,1.0,2.0,code_task_4015_data_gpt3.5.py,8,0.0,0.0,0.0
code_task_4015_data_qwen,4015,qwen,False,C,C,C,1501,0,1131,407,1.0002035611043616,6.952039800995026,5.780278606965176,5,WA,code_task_4015_data_qwen.py,26,20,20,0,5,56.00779635239641,7,9,16,12,22,34,16,136.0,8.555555555555555,1163.5555555555554,0.0453333333333333,64.64197530864197,code_task_4015_data_qwen,10.0,8.0,0.0,0.0,2.0,code_task_4015_data_qwen.py,6,0.0,0.0,0.0
code_task_4015_data_gpt4,4015,gpt4,False,A,A,A,1502,0,1131,268,1.000002100873577,6.952039800995026,5.780278606965176,5,AC,code_task_4015_data_gpt4.py,17,16,16,0,0,57.56180258623951,6,11,17,14,26,40,17,163.4985136500136,7.090909090909091,1159.3530967910056,0.0544995045500045,64.40850537727809,code_task_4015_data_gpt4,1.0,1.0,0.0,0.0,0.0,code_task_4015_data_gpt4.py,9,0.0,0.0,0.0
code_task_4015_data_Mixtral,4015,Mixtral,False,C,C,C,1503,0,1131,651,1.0000167630628127,6.952039800995026,5.780278606965176,8,WA,code_task_4015_data_Mixtral.py,34,25,25,0,15,48.84825958879829,9,23,32,34,62,96,32,480.0,12.130434782608695,5822.608695652174,0.16,323.47826086956525,code_task_4015_data_Mixtral,7.0,4.0,0.0,1.0,2.0,code_task_4015_data_Mixtral.py,15,0.0,0.0,0.0
code_task_4016_data_wizardcoder,4016,wizardcoder,False,B,B,B,1505,0,1065,96,1.00012345048308,11.310967741935485,8.412387096774196,0,CE,code_task_4016_data_wizardcoder.py,7,6,5,0,0,70.77341864342087,4,8,12,5,10,15,12,53.77443751081735,2.5,134.43609377704337,0.0179248125036057,7.468671876502409,code_task_4016_data_wizardcoder,1.0,0.0,1.0,0.0,0.0,code_task_4016_data_wizardcoder.py,0,0.0,0.0,0.0
code_task_4017_data_qwen,4017,qwen,False,C,C,C,1507,0,2387,500,1.0000962764019639,13.377094017094016,9.49625641025641,15,WA,code_task_4017_data_qwen.py,20,15,15,1,6,76.23169049365887,5,8,13,5,10,15,13,55.506595772116384,3.125,173.4581117878637,0.0185021985907054,9.636561765992427,code_task_4017_data_qwen,6.0,4.0,0.0,0.0,2.0,code_task_4017_data_qwen.py,5,0.0,0.0,0.0
code_task_4017_data_gemini,4017,gemini,False,C,C,C,1509,0,2387,248,1.0000023392813167,13.377094017094016,9.49625641025641,11,WA,code_task_4017_data_gemini.py,14,13,13,0,0,63.96317228110075,3,6,9,4,8,12,9,38.03910001730775,2.0,76.0782000346155,0.0126797000057692,4.226566668589751,code_task_4017_data_gemini,2.0,1.0,0.0,0.0,1.0,code_task_4017_data_gemini.py,8,0.0,0.0,0.0
code_task_4017_data_gpt4,4017,gpt4,True,A,C,A,1510,0,2387,399,1.0001365645984623,13.377094017094016,9.49625641025641,14,AC,code_task_4017_data_gpt4.py,15,14,14,0,0,57.28409603947614,11,20,31,16,32,48,31,237.80142289857,8.8,2092.652521507416,0.07926714096619,116.25847341707868,code_task_4017_data_gpt4,1.0,1.0,0.0,0.0,0.0,code_task_4017_data_gpt4.py,10,0.0,0.0,0.0
code_task_4018_data_codegeex,4018,codegeex,False,C,C,C,1511,0,1804,549,1.0000001936126681,10.850644374782306,8.115397074190177,15,WA,code_task_4018_data_codegeex.py,27,21,20,0,5,57.803489280772666,4,10,14,6,11,17,14,64.72503367497926,2.2,142.3950740849544,0.021575011224993,7.9108374491641325,code_task_4018_data_codegeex,10.0,4.0,0.0,0.0,6.0,code_task_4018_data_codegeex.py,4,0.0,0.0,0.0
code_task_4018_data_codellama,4018,codellama,False,C,C,C,1512,0,1804,312,1.0000018624656668,10.850644374782306,8.115397074190177,10,WA,code_task_4018_data_codellama.py,18,13,13,0,0,59.62415351845176,6,12,18,13,25,38,18,158.45715005480787,6.25,990.3571878425493,0.0528190500182692,55.01984376903051,code_task_4018_data_codellama,2.0,1.0,0.0,1.0,0.0,code_task_4018_data_codellama.py,8,0.0,0.0,0.0
code_task_4018_data_magiccoder,4018,magiccoder,False,C,C,C,1513,0,1804,341,1.0000454920388613,10.850644374782306,8.115397074190177,10,WA,code_task_4018_data_magiccoder.py,12,11,11,0,5,61.29884818321921,6,15,21,12,23,35,21,153.73110979725664,4.6,707.1631050673805,0.0512437032657522,39.286839170410026,code_task_4018_data_magiccoder,7.0,3.0,0.0,0.0,4.0,code_task_4018_data_magiccoder.py,7,0.0,0.0,0.0
code_task_4018_data_gpt3.5,4018,gpt3.5,False,C,C,C,1514,0,1804,365,1.0000130676934331,10.850644374782306,8.115397074190177,9,WA,code_task_4018_data_gpt3.5.py,14,11,11,0,5,61.26750961066412,5,12,17,13,25,38,17,155.3235879675129,5.208333333333333,808.9770206641297,0.0517745293225043,44.94316781467387,code_task_4018_data_gpt3.5,7.0,4.0,0.0,0.0,3.0,code_task_4018_data_gpt3.5.py,4,0.0,0.0,0.0
code_task_4018_data_gemma,4018,gemma,True,B,C,B,1515,0,1804,94,1.000000432020081,10.850644374782306,8.115397074190177,0,CE,code_task_4018_data_gemma.py,7,7,7,0,0,72.08459787220718,3,3,6,3,5,8,6,20.67970000576925,2.5,51.69925001442312,0.0068932333352564,2.87218055635684,code_task_4018_data_gemma,1.0,0.0,1.0,0.0,0.0,code_task_4018_data_gemma.py,2,0.0,0.0,0.0
code_task_4019_data_gpt4,4019,gpt4,False,C,C,C,1517,0,2033,727,1.0003851066938296,14.871794871794874,11.964358974358976,19,WA,code_task_4019_data_gpt4.py,38,33,32,0,4,49.61109348354135,7,18,25,13,24,37,25,171.8226790216648,4.666666666666667,801.8391687677691,0.0572742263405549,44.54662048709829,code_task_4019_data_gpt4,5.0,3.0,0.0,0.0,2.0,code_task_4019_data_gpt4.py,5,0.0,0.0,0.0
code_task_4019_data_gemini,4019,gemini,False,C,C,C,1518,0,2033,754,1.000029637357221,14.871794871794874,11.964358974358976,14,WA,code_task_4019_data_gemini.py,40,35,35,0,11,47.65146611968131,6,25,31,19,36,55,31,272.4807970712782,4.32,1177.1170433479217,0.0908269323570927,65.39539129710676,code_task_4019_data_gemini,14.0,3.0,0.0,0.0,11.0,code_task_4019_data_gemini.py,12,0.0,0.0,0.0
code_task_4019_data_claude3,4019,claude3,False,C,C,C,1519,0,2033,1109,1.000007941882063,14.871794871794874,11.964358974358976,16,WA,code_task_4019_data_claude3.py,40,27,27,6,4,79.6537125680007,5,9,14,6,11,17,14,64.72503367497926,3.0555555555555554,197.77093622910328,0.021575011224993,10.987274234950185,code_task_4019_data_claude3,9.0,3.0,0.0,0.0,6.0,code_task_4019_data_claude3.py,17,0.0,0.0,0.0
code_task_4020_data_chatglm,4020,chatglm,False,C,C,C,1521,0,1546,145,1.0000001936126681,8.826650266502666,6.566537515375153,5,WA,code_task_4020_data_chatglm.py,8,6,5,0,0,71.82614081290335,2,7,9,4,8,12,9,38.03910001730775,1.1428571428571428,43.47325716263743,0.0126797000057692,2.415180953479857,code_task_4020_data_chatglm,1.0,1.0,0.0,0.0,0.0,code_task_4020_data_chatglm.py,0,0.0,0.0,0.0
code_task_4020_data_gpt4,4020,gpt4,False,A,A,A,1522,0,1546,202,1.0000003128163746,8.826650266502666,6.566537515375153,5,AC,code_task_4020_data_gpt4.py,12,9,8,0,0,65.16979605352077,4,12,16,8,16,24,16,96.0,2.6666666666666665,256.0,0.032,14.22222222222222,code_task_4020_data_gpt4,1.0,1.0,0.0,0.0,0.0,code_task_4020_data_gpt4.py,0,0.0,0.0,0.0
code_task_4020_data_llama,4020,llama,False,C,C,C,1523,0,1546,595,1.0011709104224158,8.826650266502666,6.566537515375153,10,WA,code_task_4020_data_llama.py,19,11,10,5,0,89.4805827771386,7,19,26,13,29,42,26,197.4184681619259,5.342105263157895,1054.6302378123935,0.0658061560539753,58.590568767355194,code_task_4020_data_llama,1.0,1.0,0.0,0.0,0.0,code_task_4020_data_llama.py,3,0.0,0.0,0.0
code_task_4021_data_codegeex,4021,codegeex,False,C,C,C,1524,0,211,2342,1.0000015048541353,8.036363636363637,8.009090909090911,68,WA,code_task_4021_data_codegeex.py,136,134,134,0,65,23.194733530988472,1,67,68,65,130,195,68,1187.0552540438164,0.9701492537313432,1151.6207688484783,0.3956850846812721,63.97893160269325,code_task_4021_data_codegeex,5.0,3.0,0.0,2.0,0.0,code_task_4021_data_codegeex.py,65,0.0,0.0,0.0
code_task_4021_data_starcoder,4021,starcoder,False,C,C,C,1525,0,211,121,1.0000003128163746,8.036363636363637,8.009090909090911,6,WA,code_task_4021_data_starcoder.py,9,7,7,0,2,70.39880532475566,3,5,8,4,8,12,8,36.0,2.4,86.39999999999999,0.012,4.8,code_task_4021_data_starcoder,4.0,2.0,0.0,1.0,1.0,code_task_4021_data_starcoder.py,2,0.0,0.0,0.0
code_task_4022_data_Mixtral,4022,Mixtral,False,C,C,C,1527,0,2376,1215,1.000010206772706,14.035937957272461,11.302999707345627,21,WA,code_task_4022_data_Mixtral.py,40,36,34,0,8,48.20206208437568,8,23,31,18,30,48,31,237.80142289857,5.217391304347826,1240.7030759925392,0.07926714096619,68.92794866625218,code_task_4022_data_Mixtral,9.0,4.0,1.0,0.0,4.0,code_task_4022_data_Mixtral.py,9,0.0,0.0,0.0
code_task_4023_data_qwen,4023,qwen,False,C,C,C,1529,0,1953,1418,1.0000005512238017,10.86261543044385,8.11954870420018,16,WA,code_task_4023_data_qwen.py,44,33,31,6,12,70.54953342157097,8,32,40,23,46,69,40,367.213038547228,5.75,2111.474971646561,0.1224043461824093,117.3041650914756,code_task_4023_data_qwen,10.0,5.0,0.0,1.0,4.0,code_task_4023_data_qwen.py,19,0.0,0.0,0.0
code_task_4023_data_starcoder,4023,starcoder,False,C,C,C,1530,0,1953,328,1.0000503796248195,10.86261543044385,8.11954870420018,8,WA,code_task_4023_data_starcoder.py,16,11,11,2,0,86.27912199528798,5,10,15,6,12,18,15,70.32403072095333,3.0,210.97209216286,0.0234413435736511,11.720671786825555,code_task_4023_data_starcoder,1.0,1.0,0.0,0.0,0.0,code_task_4023_data_starcoder.py,6,0.0,0.0,0.0
code_task_4023_data_claude3,4023,claude3,False,C,C,C,1531,0,1953,566,1.0000062730192742,10.86261543044385,8.11954870420018,10,WA,code_task_4023_data_claude3.py,21,13,12,4,5,87.5483860147873,3,13,16,10,20,30,16,120.0,2.3076923076923075,276.9230769230769,0.04,15.384615384615383,code_task_4023_data_claude3,4.0,2.0,0.0,0.0,2.0,code_task_4023_data_claude3.py,7,0.0,0.0,0.0
code_task_4024_data_wizardcoder,4024,wizardcoder,False,C,C,C,1532,0,1786,615,1.0000583667031286,10.80952380952381,8.092142857142857,14,WA,code_task_4024_data_wizardcoder.py,30,28,27,0,12,51.41305498874154,4,15,19,13,26,39,19,165.66917302429982,3.466666666666667,574.3197998175727,0.0552230576747666,31.90665554542071,code_task_4024_data_wizardcoder,10.0,4.0,1.0,0.0,5.0,code_task_4024_data_wizardcoder.py,13,0.0,0.0,0.0
code_task_4024_data_gpt3.5,4024,gpt3.5,False,C,C,C,1534,0,1786,557,1.1737746304590795,10.80952380952381,8.092142857142857,13,WA,code_task_4024_data_gpt3.5.py,23,18,18,0,7,56.33293706178444,5,12,17,13,25,38,17,155.3235879675129,5.208333333333333,808.9770206641297,0.0517745293225043,44.94316781467387,code_task_4024_data_gpt3.5,12.0,6.0,1.0,1.0,4.0,code_task_4024_data_gpt3.5.py,9,0.0,0.0,0.0
code_task_4024_data_wenxin,4024,wenxin,False,C,C,C,1536,0,1786,797,1.0053064873215323,10.80952380952381,8.092142857142857,14,WA,code_task_4024_data_wenxin.py,31,19,18,6,6,84.63469326977106,6,12,18,8,15,23,18,95.90827503317318,3.75,359.65603137439945,0.0319694250110577,19.98089063191108,code_task_4024_data_wenxin,10.0,6.0,0.0,0.0,4.0,code_task_4024_data_wenxin.py,8,0.0,0.0,0.0
code_task_4025_data_gpt4,4025,gpt4,False,C,C,C,1537,0,2054,512,1.000035716942245,11.539150943396226,9.769567048517523,6,WA,code_task_4025_data_gpt4.py,20,19,19,0,0,51.43572728888657,9,39,48,34,69,103,48,575.2511375742791,7.961538461538462,4579.884056841376,0.1917503791914263,254.43800315785424,code_task_4025_data_gpt4,1.0,1.0,0.0,0.0,0.0,code_task_4025_data_gpt4.py,12,0.0,0.0,0.0
code_task_4025_data_starcoder,4025,starcoder,False,C,C,C,1539,0,2054,290,1.0000015048541353,11.539150943396226,9.769567048517523,6,WA,code_task_4025_data_starcoder.py,15,14,14,0,0,62.58253157015095,3,6,9,5,10,15,9,47.548875021634686,2.5,118.87218755408672,0.0158496250072115,6.604010419671484,code_task_4025_data_starcoder,1.0,1.0,0.0,0.0,0.0,code_task_4025_data_starcoder.py,5,0.0,0.0,0.0
code_task_4025_data_Mixtral,4025,Mixtral,False,C,C,C,1540,0,2054,546,1.0111091889166277,11.539150943396226,9.769567048517523,7,WA,code_task_4025_data_Mixtral.py,20,13,13,4,1,86.30538585484273,7,15,22,11,23,34,22,151.6206750336681,5.366666666666666,813.6976226806854,0.0505402250112227,45.2054234822603,code_task_4025_data_Mixtral,5.0,4.0,1.0,0.0,0.0,code_task_4025_data_Mixtral.py,0,0.0,0.0,0.0
code_task_4026_data_llama,4026,llama,True,B,A,B,1541,0,3152,113,1.0235369560831393,11.280969333583162,8.377241896196363,0,CE,code_task_4026_data_llama.py,27,0,0,27,0,100.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,code_task_4026_data_llama,1.0,0.0,1.0,0.0,0.0,code_task_4026_data_llama.py,0,0.0,0.0,0.0
code_task_4026_data_gemini,4026,gemini,False,C,C,C,1542,0,3152,2017,1.0000130676934331,11.280969333583162,8.377241896196363,18,WA,code_task_4026_data_gemini.py,74,38,36,10,18,74.85261742514865,7,30,37,20,40,60,37,312.567201937737,4.666666666666667,1458.6469423761062,0.104189067312579,81.03594124311701,code_task_4026_data_gemini,1.0,1.0,0.0,0.0,0.0,code_task_4026_data_gemini.py,28,0.0,0.0,0.0
code_task_4026_data_gpt4,4026,gpt4,False,A,A,A,1543,0,3152,318,1.0040882815635426,11.280969333583162,8.377241896196363,12,AC,code_task_4026_data_gpt4.py,14,13,13,0,0,63.56290260350741,3,8,11,4,8,12,11,41.51317942364757,1.5,62.26976913547136,0.0138377264745491,3.4594316186372978,code_task_4026_data_gpt4,1.0,1.0,0.0,0.0,0.0,code_task_4026_data_gpt4.py,10,0.0,0.0,0.0
code_task_4026_data_starcoder,4026,starcoder,False,C,C,C,1544,0,3152,638,1.0000454920388613,11.280969333583162,8.377241896196363,20,WA,code_task_4026_data_starcoder.py,27,20,20,2,0,75.74336516905583,3,10,13,5,10,15,13,55.506595772116384,1.5,83.25989365817458,0.0185021985907054,4.625549647676365,code_task_4026_data_starcoder,5.0,4.0,0.0,1.0,0.0,code_task_4026_data_starcoder.py,15,0.0,0.0,0.0
code_task_4026_data_claude3,4026,claude3,False,C,C,C,1545,0,3152,1654,1.0000215313001366,11.280969333583162,8.377241896196363,27,WA,code_task_4026_data_claude3.py,52,45,45,0,6,44.4152033340511,7,28,35,28,56,84,35,430.8597734233772,7.0,3016.0184139636403,0.143619924474459,167.5565785535356,code_task_4026_data_claude3,12.0,4.0,0.0,0.0,8.0,code_task_4026_data_claude3.py,20,0.0,0.0,0.0
code_task_4027_data_chatglm,4027,chatglm,False,C,C,C,1546,0,1092,146,1.0000756523897962,13.568090452261306,10.595672110552766,9,WA,code_task_4027_data_chatglm.py,8,7,6,0,1,73.09392347264536,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.0051699250014423,0.861654166907052,code_task_4027_data_chatglm,3.0,2.0,0.0,0.0,1.0,code_task_4027_data_chatglm.py,0,0.0,0.0,0.0
code_task_4027_data_wenxin,4027,wenxin,False,C,C,C,1547,0,1092,339,1.000007941882063,13.568090452261306,10.595672110552766,3,WA,code_task_4027_data_wenxin.py,12,4,4,4,0,100.0,3,6,9,4,8,12,9,38.03910001730775,2.0,76.0782000346155,0.0126797000057692,4.226566668589751,code_task_4027_data_wenxin,1.0,1.0,0.0,0.0,0.0,code_task_4027_data_wenxin.py,0,0.0,0.0,0.0
code_task_4027_data_gemma,4027,gemma,False,C,C,C,1548,0,1092,260,1.0111091889166277,13.568090452261306,10.595672110552766,15,WA,code_task_4027_data_gemma.py,12,14,12,0,0,61.826543573952,4,9,13,6,12,18,13,66.60791492653966,2.6666666666666665,177.62110647077242,0.0222026383088465,9.867839248376246,code_task_4027_data_gemma,2.0,2.0,0.0,0.0,0.0,code_task_4027_data_gemma.py,4,0.0,0.0,0.0
code_task_4028_data_gemini,4028,gemini,False,C,C,C,1550,0,1843,1165,1.000010206772706,16.50208333333333,12.227656250000003,16,WA,code_task_4028_data_gemini.py,30,21,21,6,9,78.26291040625769,4,26,30,24,48,72,30,353.2961228838133,3.692307692307693,1304.4779921863878,0.1177653742946044,72.47099956591043,code_task_4028_data_gemini,6.0,4.0,0.0,0.0,2.0,code_task_4028_data_gemini.py,14,0.0,0.0,0.0
code_task_4028_data_magiccoder,4028,magiccoder,False,C,C,C,1551,0,1843,442,1.0000465649209165,16.50208333333333,12.227656250000003,10,WA,code_task_4028_data_magiccoder.py,19,17,17,0,7,55.02865502274403,9,23,32,19,38,57,32,285.0,7.434782608695652,2118.913043478261,0.095,117.71739130434784,code_task_4028_data_magiccoder,5.0,3.0,0.0,0.0,2.0,code_task_4028_data_magiccoder.py,10,0.0,0.0,0.0
code_task_4028_data_qwen,4028,qwen,False,C,C,C,1552,0,1843,546,1.0000130676934331,16.50208333333333,12.227656250000003,10,WA,code_task_4028_data_qwen.py,23,18,18,0,8,54.48925332331325,7,24,31,19,36,55,31,272.4807970712782,5.25,1430.5241846242104,0.0908269323570927,79.47356581245613,code_task_4028_data_qwen,6.0,4.0,0.0,0.0,2.0,code_task_4028_data_qwen.py,7,0.0,0.0,0.0
code_task_4029_data_Mixtral,4029,Mixtral,False,C,C,C,1554,0,1131,596,1.0000583667031286,10.147328959700095,8.744882849109654,18,WA,code_task_4029_data_Mixtral.py,23,19,18,0,2,54.31099332770295,10,25,35,18,34,52,35,266.72271688113824,6.8,1813.71447479174,0.0889075722937127,100.76191526620778,code_task_4029_data_Mixtral,5.0,4.0,0.0,0.0,1.0,code_task_4029_data_Mixtral.py,0,0.0,0.0,0.0
code_task_4029_data_gpt3.5,4029,gpt3.5,False,C,C,C,1555,0,1131,527,1.0000001936126681,10.147328959700095,8.744882849109654,6,WA,code_task_4029_data_gpt3.5.py,22,17,17,0,12,53.83196513838878,7,30,37,22,43,65,37,338.6144687658818,5.016666666666667,1698.7159183088402,0.1128714895886272,94.37310657271334,code_task_4029_data_gpt3.5,8.0,5.0,0.0,2.0,1.0,code_task_4029_data_gpt3.5.py,12,0.0,0.0,0.0
code_task_4029_data_wizardcoder,4029,wizardcoder,False,C,C,C,1556,0,1131,1079,1.000000908835049,10.147328959700095,8.744882849109654,10,WA,code_task_4029_data_wizardcoder.py,33,19,19,9,0,82.34015147310244,6,19,25,21,41,62,25,287.9190837660329,6.473684210526316,1863.8972264853708,0.0959730279220109,103.54984591585394,code_task_4029_data_wizardcoder,4.0,4.0,0.0,0.0,0.0,code_task_4029_data_wizardcoder.py,11,0.0,0.0,0.0
code_task_4029_data_chatglm,4029,chatglm,False,C,C,C,1557,0,1131,342,1.000007941882063,10.147328959700095,8.744882849109654,16,WA,code_task_4029_data_chatglm.py,11,10,9,0,5,61.34093584926886,7,22,29,14,28,42,29,204.0352017953581,4.454545454545454,908.8840807247768,0.068011733931786,50.49356004026537,code_task_4029_data_chatglm,3.0,2.0,0.0,0.0,1.0,code_task_4029_data_chatglm.py,7,0.0,0.0,0.0
code_task_4029_data_codegeex,4029,codegeex,False,C,C,C,1558,0,1131,538,1.0000006704275366,10.147328959700095,8.744882849109654,10,WA,code_task_4029_data_codegeex.py,33,26,25,0,9,51.64721529619122,7,23,30,17,30,47,30,230.6238579936004,4.565217391304348,1052.848047362089,0.0768746193312001,58.491558186782704,code_task_4029_data_codegeex,12.0,5.0,0.0,4.0,3.0,code_task_4029_data_codegeex.py,12,0.0,0.0,0.0
